,step,type,unique_id,state,positionX,positionY,last
2022,54,peopleAgent,55,0,10,10,False
2023,54,peopleAgent,57,0,2,10,False
2024,54,carAgent,58,0,3,5,False
2025,54,peopleAgent,59,0,10,10,False
2026,54,carAgent,60,0,7,11,False
2027,54,peopleAgent,61,0,2,2,False
2028,54,carAgent,62,0,7,12,False
2029,54,peopleAgent,63,0,2,10,False
2030,54,carAgent,64,0,8,11,False
2031,54,peopleAgent,65,0,2,2,False
2032,54,carAgent,66,0,3,1,False
2033,54,peopleAgent,67,0,10,2,False
2034,54,carAgent,68,0,3,0,False
2035,54,peopleAgent,69,0,10,10,False
2036,54,carAgent,70,0,5,3,False
2037,54,peopleAgent,71,0,2,10,False
2038,54,carAgent,72,0,4,1,False
2039,54,peopleAgent,73,0,2,10,False
2040,54,carAgent,74,0,0,8,False
2041,54,peopleAgent,75,0,10,2,False
2042,54,carAgent,76,0,1,9,False
2043,54,peopleAgent,77,0,2,2,False
2044,54,carAgent,78,0,0,9,False
2045,54,peopleAgent,79,0,10,10,False
2046,54,carAgent,80,0,8,12,False
2047,54,peopleAgent,81,0,12,10,False
2048,55,StoplightAgent,0,red,0,0,False
2049,55,StoplightAgent,1,red,0,0,False
2050,55,StoplightAgent,2,green,0,0,False
2051,55,StoplightAgent,3,red,0,0,False
2052,55,peopleAgent,14,0,2,10,False
2053,55,peopleAgent,17,0,10,2,False
2054,55,carAgent,18,0,1,3,False
2055,55,peopleAgent,19,0,10,10,False
2056,55,peopleAgent,21,0,10,2,False
2057,55,carAgent,22,0,2,3,False
2058,55,peopleAgent,23,0,2,2,False
2059,55,peopleAgent,25,0,2,2,False
2060,55,carAgent,26,0,1,4,False
2061,55,peopleAgent,27,0,2,10,False
2062,55,carAgent,28,0,2,4,False
2063,55,peopleAgent,29,0,10,2,False
2064,55,peopleAgent,31,0,10,10,False
2065,55,peopleAgent,33,0,10,10,False
2066,55,peopleAgent,35,0,2,10,False
2067,55,peopleAgent,37,0,2,2,False
2068,55,peopleAgent,39,0,10,2,False
2069,55,peopleAgent,41,0,2,10,False
2070,55,carAgent,42,0,1,5,False
2071,55,peopleAgent,43,0,10,10,False
2072,55,peopleAgent,45,0,10,10,False
2073,55,peopleAgent,47,0,10,10,False
2074,55,carAgent,48,0,2,7,False
2075,55,peopleAgent,49,0,2,10,False
2076,55,carAgent,50,0,1,7,False
2077,55,peopleAgent,51,0,10,2,False
2078,55,peopleAgent,53,0,10,10,False
2079,55,carAgent,54,0,2,8,False
2080,55,peopleAgent,55,0,10,10,False
2081,55,peopleAgent,57,0,2,10,False
2082,55,carAgent,58,0,2,5,False
2083,55,peopleAgent,59,0,10,10,False
2084,55,carAgent,60,0,7,11,False
2085,55,peopleAgent,61,0,2,2,False
2086,55,carAgent,62,0,7,12,False
2087,55,peopleAgent,63,0,2,10,False
2088,55,carAgent,64,0,8,11,False
2089,55,peopleAgent,65,0,2,2,False
2090,55,carAgent,66,0,3,1,False
2091,55,peopleAgent,67,0,10,2,False
2092,55,carAgent,68,0,3,0,False
2093,55,peopleAgent,69,0,10,10,False
2094,55,carAgent,70,0,4,3,False
2095,55,peopleAgent,71,0,2,10,False
2096,55,carAgent,72,0,4,1,False
2097,55,peopleAgent,73,0,2,10,False
2098,55,carAgent,74,0,1,8,False
2099,55,peopleAgent,75,0,10,2,False
2100,55,carAgent,76,0,2,9,False
2101,55,peopleAgent,77,0,2,2,False
2102,55,carAgent,78,0,1,9,False
2103,55,peopleAgent,79,0,10,10,False
2104,55,carAgent,80,0,8,12,False
2105,55,peopleAgent,81,0,12,10,False
2106,55,carAgent,82,0,0,7,False
2107,55,peopleAgent,83,0,10,0,False
2108,56,carAgent,18,0,0,,True
2109,56,carAgent,26,0,0,,True
2110,56,carAgent,42,0,0,,True
2111,56,StoplightAgent,0,red,0,0,False
2112,56,StoplightAgent,1,red,0,0,False
2113,56,StoplightAgent,2,green,0,0,False
2114,56,StoplightAgent,3,red,0,0,False
2115,56,peopleAgent,14,0,2,10,False
2116,56,peopleAgent,17,0,10,2,False
2117,56,peopleAgent,19,0,10,10,False
2118,56,peopleAgent,21,0,10,2,False
2119,56,carAgent,22,0,1,3,False
2120,56,peopleAgent,23,0,2,2,False
2121,56,peopleAgent,25,0,2,2,False
2122,56,peopleAgent,27,0,2,10,False
2123,56,carAgent,28,0,1,4,False
2124,56,peopleAgent,29,0,10,2,False
2125,56,peopleAgent,31,0,10,10,False
2126,56,peopleAgent,33,0,10,10,False
2127,56,peopleAgent,35,0,2,10,False
2128,56,peopleAgent,37,0,2,2,False
2129,56,peopleAgent,39,0,10,2,False
2130,56,peopleAgent,41,0,2,10,False
2131,56,peopleAgent,43,0,10,10,False
2132,56,peopleAgent,45,0,10,10,False
2133,56,peopleAgent,47,0,10,10,False
2134,56,carAgent,48,0,3,7,False
2135,56,peopleAgent,49,0,2,10,False
2136,56,carAgent,50,0,2,7,False
2137,56,peopleAgent,51,0,10,2,False
2138,56,peopleAgent,53,0,10,10,False
2139,56,carAgent,54,0,3,8,False
2140,56,peopleAgent,55,0,10,10,False
2141,56,peopleAgent,57,0,2,10,False
2142,56,carAgent,58,0,1,5,False
2143,56,peopleAgent,59,0,10,10,False
2144,56,carAgent,60,0,7,11,False
2145,56,peopleAgent,61,0,2,2,False
2146,56,carAgent,62,0,7,12,False
2147,56,peopleAgent,63,0,2,10,False
2148,56,carAgent,64,0,8,11,False
2149,56,peopleAgent,65,0,2,2,False
2150,56,carAgent,66,0,3,1,False
2151,56,peopleAgent,67,0,10,2,False
2152,56,carAgent,68,0,3,0,False
2153,56,peopleAgent,69,0,10,10,False
2154,56,carAgent,70,0,3,3,False
2155,56,peopleAgent,71,0,2,10,False
2156,56,carAgent,72,0,4,1,False
2157,56,peopleAgent,73,0,2,10,False
2158,56,carAgent,74,0,2,8,False
2159,56,peopleAgent,75,0,10,2,False
2160,56,carAgent,76,0,3,9,False
2161,56,peopleAgent,77,0,2,2,False
2162,56,carAgent,78,0,2,9,False
2163,56,peopleAgent,79,0,10,10,False
2164,56,carAgent,80,0,8,12,False
2165,56,peopleAgent,81,0,11,10,False
2166,56,carAgent,82,0,0,7,False
2167,56,peopleAgent,83,0,10,0,False
2168,56,carAgent,84,0,9,12,False
2169,56,peopleAgent,85,0,12,2,False
2170,57,carAgent,22,0,0,,True
2171,57,carAgent,28,0,0,,True
2172,57,carAgent,58,0,0,,True
2173,57,StoplightAgent,0,red,0,0,False
2174,57,StoplightAgent,1,red,0,0,False
2175,57,StoplightAgent,2,green,0,0,False
2176,57,StoplightAgent,3,red,0,0,False
2177,57,peopleAgent,14,0,2,10,False
2178,57,peopleAgent,17,0,10,2,False
2179,57,peopleAgent,19,0,10,10,False
2180,57,peopleAgent,21,0,10,2,False
2181,57,peopleAgent,23,0,2,2,False
2182,57,peopleAgent,25,0,2,2,False
2183,57,peopleAgent,27,0,2,10,False
2184,57,peopleAgent,29,0,10,2,False
2185,57,peopleAgent,31,0,10,10,False
2186,57,peopleAgent,33,0,10,10,False
2187,57,peopleAgent,35,0,2,10,False
2188,57,peopleAgent,37,0,2,2,False
2189,57,peopleAgent,39,0,10,2,False
2190,57,peopleAgent,41,0,2,10,False
2191,57,peopleAgent,43,0,10,10,False
2192,57,peopleAgent,45,0,10,10,False
2193,57,peopleAgent,47,0,10,10,False
2194,57,carAgent,48,0,4,7,False
2195,57,peopleAgent,49,0,2,10,False
2196,57,carAgent,50,0,3,7,False
2197,57,peopleAgent,51,0,10,2,False
2198,57,peopleAgent,53,0,10,10,False
2199,57,carAgent,54,0,4,8,False
2200,57,peopleAgent,55,0,10,10,False
2201,57,peopleAgent,57,0,2,10,False
2202,57,peopleAgent,59,0,10,10,False
2203,57,carAgent,60,0,7,11,False
2204,57,peopleAgent,61,0,2,2,False
2205,57,carAgent,62,0,7,12,False
2206,57,peopleAgent,63,0,2,10,False
2207,57,carAgent,64,0,8,11,False
2208,57,peopleAgent,65,0,2,2,False
2209,57,carAgent,66,0,3,1,False
2210,57,peopleAgent,67,0,10,2,False
2211,57,carAgent,68,0,3,0,False
2212,57,peopleAgent,69,0,10,10,False
2213,57,carAgent,70,0,2,3,False
2214,57,peopleAgent,71,0,2,10,False
2215,57,carAgent,72,0,4,1,False
2216,57,peopleAgent,73,0,2,10,False
2217,57,carAgent,74,0,3,8,False
2218,57,peopleAgent,75,0,10,2,False
2219,57,carAgent,76,0,4,9,False
2220,57,peopleAgent,77,0,2,2,False
2221,57,carAgent,78,0,3,9,False
2222,57,peopleAgent,79,0,10,10,False
2223,57,carAgent,80,0,8,12,False
2224,57,peopleAgent,81,0,10,10,False
2225,57,carAgent,82,0,1,7,False
2226,57,peopleAgent,83,0,10,1,False
2227,57,carAgent,84,0,9,12,False
2228,57,peopleAgent,85,0,12,2,False
2229,57,carAgent,86,0,0,7,False
2230,57,peopleAgent,87,0,2,12,False
2231,58,StoplightAgent,0,red,0,0,False
2232,58,StoplightAgent,1,red,0,0,False
2233,58,StoplightAgent,2,green,0,0,False
2234,58,StoplightAgent,3,red,0,0,False
2235,58,peopleAgent,14,0,2,10,False
2236,58,peopleAgent,17,0,10,2,False
2237,58,peopleAgent,19,0,10,10,False
2238,58,peopleAgent,21,0,10,2,False
2239,58,peopleAgent,23,0,2,2,False
2240,58,peopleAgent,25,0,2,2,False
2241,58,peopleAgent,27,0,2,10,False
2242,58,peopleAgent,29,0,10,2,False
2243,58,peopleAgent,31,0,10,10,False
2244,58,peopleAgent,33,0,10,10,False
2245,58,peopleAgent,35,0,2,10,False
2246,58,peopleAgent,37,0,2,2,False
2247,58,peopleAgent,39,0,10,2,False
2248,58,peopleAgent,41,0,2,10,False
2249,58,peopleAgent,43,0,10,10,False
2250,58,peopleAgent,45,0,10,10,False
2251,58,peopleAgent,47,0,10,10,False
2252,58,carAgent,48,0,5,7,False
2253,58,peopleAgent,49,0,2,10,False
2254,58,carAgent,50,0,4,7,False
2255,58,peopleAgent,51,0,10,2,False
2256,58,peopleAgent,53,0,10,10,False
2257,58,carAgent,54,0,5,8,False
2258,58,peopleAgent,55,0,10,10,False
2259,58,peopleAgent,57,0,2,10,False
2260,58,peopleAgent,59,0,10,10,False
2261,58,carAgent,60,0,7,11,False
2262,58,peopleAgent,61,0,2,2,False
2263,58,carAgent,62,0,7,12,False
2264,58,peopleAgent,63,0,2,10,False
2265,58,carAgent,64,0,8,11,False
2266,58,peopleAgent,65,0,2,2,False
2267,58,carAgent,66,0,3,1,False
2268,58,peopleAgent,67,0,10,2,False
2269,58,carAgent,68,0,3,0,False
2270,58,peopleAgent,69,0,10,10,False
2271,58,carAgent,70,0,1,3,False
2272,58,peopleAgent,71,0,2,10,False
2273,58,carAgent,72,0,4,1,False
2274,58,peopleAgent,73,0,2,10,False
2275,58,carAgent,74,0,4,8,False
2276,58,peopleAgent,75,0,10,2,False
2277,58,carAgent,76,0,5,9,False
2278,58,peopleAgent,77,0,2,2,False
2279,58,carAgent,78,0,4,9,False
2280,58,peopleAgent,79,0,10,10,False
2281,58,carAgent,80,0,8,12,False
2282,58,peopleAgent,81,0,10,10,False
2283,58,carAgent,82,0,2,7,False
2284,58,peopleAgent,83,0,10,2,False
2285,58,carAgent,84,0,9,11,False
2286,58,peopleAgent,85,0,11,2,False
2287,58,carAgent,86,0,0,7,False
2288,58,peopleAgent,87,0,2,12,False
2289,59,carAgent,70,0,0,,True
2290,59,StoplightAgent,0,red,0,0,False
2291,59,StoplightAgent,1,red,0,0,False
2292,59,StoplightAgent,2,yellow,0,0,False
2293,59,StoplightAgent,3,red,0,0,False
2294,59,peopleAgent,14,0,2,10,False
2295,59,peopleAgent,17,0,10,2,False
2296,59,peopleAgent,19,0,10,10,False
2297,59,peopleAgent,21,0,10,2,False
2298,59,peopleAgent,23,0,2,2,False
2299,59,peopleAgent,25,0,2,2,False
2300,59,peopleAgent,27,0,2,10,False
2301,59,peopleAgent,29,0,10,2,False
2302,59,peopleAgent,31,0,10,10,False
2303,59,peopleAgent,33,0,10,10,False
2304,59,peopleAgent,35,0,2,10,False
2305,59,peopleAgent,37,0,2,2,False
2306,59,peopleAgent,39,0,10,2,False
2307,59,peopleAgent,41,0,2,10,False
2308,59,peopleAgent,43,0,10,10,False
2309,59,peopleAgent,45,0,10,10,False
2310,59,peopleAgent,47,0,10,10,False
2311,59,carAgent,48,0,6,7,False
2312,59,peopleAgent,49,0,2,10,False
2313,59,carAgent,50,0,5,7,False
2314,59,peopleAgent,51,0,10,2,False
2315,59,peopleAgent,53,0,10,10,False
2316,59,carAgent,54,0,6,8,False
2317,59,peopleAgent,55,0,10,10,False
2318,59,peopleAgent,57,0,2,10,False
2319,59,peopleAgent,59,0,10,10,False
2320,59,carAgent,60,0,7,11,False
2321,59,peopleAgent,61,0,2,2,False
2322,59,carAgent,62,0,7,12,False
2323,59,peopleAgent,63,0,2,10,False
2324,59,carAgent,64,0,8,11,False
2325,59,peopleAgent,65,0,2,2,False
2326,59,carAgent,66,0,3,1,False
2327,59,peopleAgent,67,0,10,2,False
2328,59,carAgent,68,0,3,0,False
2329,59,peopleAgent,69,0,10,10,False
2330,59,peopleAgent,71,0,2,10,False
2331,59,carAgent,72,0,4,1,False
2332,59,peopleAgent,73,0,2,10,False
2333,59,carAgent,74,0,5,8,False
2334,59,peopleAgent,75,0,10,2,False
2335,59,carAgent,76,0,6,9,False
2336,59,peopleAgent,77,0,2,2,False
2337,59,carAgent,78,0,5,9,False
2338,59,peopleAgent,79,0,10,10,False
2339,59,carAgent,80,0,8,12,False
2340,59,peopleAgent,81,0,10,10,False
2341,59,carAgent,82,0,3,7,False
2342,59,peopleAgent,83,0,10,2,False
2343,59,carAgent,84,0,9,11,False
2344,59,peopleAgent,85,0,10,2,False
2345,59,carAgent,86,0,1,7,False
2346,59,peopleAgent,87,0,2,11,False
2347,59,carAgent,88,0,12,3,False
2348,59,peopleAgent,89,0,12,2,False
2349,60,StoplightAgent,0,red,0,0,False
2350,60,StoplightAgent,1,red,0,0,False
2351,60,StoplightAgent,2,yellow,0,0,False
2352,60,StoplightAgent,3,red,0,0,False
2353,60,peopleAgent,14,0,2,10,False
2354,60,peopleAgent,17,0,10,2,False
2355,60,peopleAgent,19,0,10,10,False
2356,60,peopleAgent,21,0,10,2,False
2357,60,peopleAgent,23,0,2,2,False
2358,60,peopleAgent,25,0,2,2,False
2359,60,peopleAgent,27,0,2,10,False
2360,60,peopleAgent,29,0,10,2,False
2361,60,peopleAgent,31,0,10,10,False
2362,60,peopleAgent,33,0,10,10,False
2363,60,peopleAgent,35,0,2,10,False
2364,60,peopleAgent,37,0,2,2,False
2365,60,peopleAgent,39,0,10,2,False
2366,60,peopleAgent,41,0,2,10,False
2367,60,peopleAgent,43,0,10,10,False
2368,60,peopleAgent,45,0,10,10,False
2369,60,peopleAgent,47,0,10,10,False
2370,60,carAgent,48,0,7,7,False
2371,60,peopleAgent,49,0,2,10,False
2372,60,carAgent,50,0,6,7,False
2373,60,peopleAgent,51,0,10,2,False
2374,60,peopleAgent,53,0,10,10,False
2375,60,carAgent,54,0,7,8,False
2376,60,peopleAgent,55,0,10,10,False
2377,60,peopleAgent,57,0,2,10,False
2378,60,peopleAgent,59,0,10,10,False
2379,60,carAgent,60,0,7,11,False
2380,60,peopleAgent,61,0,2,2,False
2381,60,carAgent,62,0,7,12,False
2382,60,peopleAgent,63,0,2,10,False
2383,60,carAgent,64,0,8,11,False
2384,60,peopleAgent,65,0,2,2,False
2385,60,carAgent,66,0,3,1,False
2386,60,peopleAgent,67,0,10,2,False
2387,60,carAgent,68,0,3,0,False
2388,60,peopleAgent,69,0,10,10,False
2389,60,peopleAgent,71,0,2,10,False
2390,60,carAgent,72,0,4,1,False
2391,60,peopleAgent,73,0,2,10,False
2392,60,carAgent,74,0,6,8,False
2393,60,peopleAgent,75,0,10,2,False
2394,60,carAgent,76,0,7,9,False
2395,60,peopleAgent,77,0,2,2,False
2396,60,carAgent,78,0,6,9,False
2397,60,peopleAgent,79,0,10,10,False
2398,60,carAgent,80,0,8,12,False
2399,60,peopleAgent,81,0,10,10,False
2400,60,carAgent,82,0,4,7,False
2401,60,peopleAgent,83,0,10,2,False
2402,60,carAgent,84,0,9,11,False
2403,60,peopleAgent,85,0,10,2,False
2404,60,carAgent,86,0,1,7,False
2405,60,peopleAgent,87,0,2,10,False
2406,60,carAgent,88,0,12,3,False
2407,60,peopleAgent,89,0,12,2,False
2408,60,carAgent,90,0,12,3,False
2409,60,peopleAgent,91,0,12,10,False
2410,61,StoplightAgent,0,red,0,0,False
2411,61,StoplightAgent,1,red,0,0,False
2412,61,StoplightAgent,2,yellow,0,0,False
2413,61,StoplightAgent,3,red,0,0,False
2414,61,peopleAgent,14,0,2,10,False
2415,61,peopleAgent,17,0,10,2,False
2416,61,peopleAgent,19,0,10,10,False
2417,61,peopleAgent,21,0,10,2,False
2418,61,peopleAgent,23,0,2,2,False
2419,61,peopleAgent,25,0,2,2,False
2420,61,peopleAgent,27,0,2,10,False
2421,61,peopleAgent,29,0,10,2,False
2422,61,peopleAgent,31,0,10,10,False
2423,61,peopleAgent,33,0,10,10,False
2424,61,peopleAgent,35,0,2,10,False
2425,61,peopleAgent,37,0,2,2,False
2426,61,peopleAgent,39,0,10,2,False
2427,61,peopleAgent,41,0,2,10,False
2428,61,peopleAgent,43,0,10,10,False
2429,61,peopleAgent,45,0,10,10,False
2430,61,peopleAgent,47,0,10,10,False
2431,61,carAgent,48,0,8,7,False
2432,61,peopleAgent,49,0,2,10,False
2433,61,carAgent,50,0,7,7,False
2434,61,peopleAgent,51,0,10,2,False
2435,61,peopleAgent,53,0,10,10,False
2436,61,carAgent,54,0,8,8,False
2437,61,peopleAgent,55,0,10,10,False
2438,61,peopleAgent,57,0,2,10,False
2439,61,peopleAgent,59,0,10,10,False
2440,61,carAgent,60,0,7,11,False
2441,61,peopleAgent,61,0,2,2,False
2442,61,carAgent,62,0,7,12,False
2443,61,peopleAgent,63,0,2,10,False
2444,61,carAgent,64,0,8,11,False
2445,61,peopleAgent,65,0,2,2,False
2446,61,carAgent,66,0,3,1,False
2447,61,peopleAgent,67,0,10,2,False
2448,61,carAgent,68,0,3,0,False
2449,61,peopleAgent,69,0,10,10,False
2450,61,peopleAgent,71,0,2,10,False
2451,61,carAgent,72,0,4,1,False
2452,61,peopleAgent,73,0,2,10,False
2453,61,carAgent,74,0,7,8,False
2454,61,peopleAgent,75,0,10,2,False
2455,61,carAgent,76,0,8,9,False
2456,61,peopleAgent,77,0,2,2,False
2457,61,carAgent,78,0,7,9,False
2458,61,peopleAgent,79,0,10,10,False
2459,61,carAgent,80,0,8,12,False
2460,61,peopleAgent,81,0,10,10,False
2461,61,carAgent,82,0,5,7,False
2462,61,peopleAgent,83,0,10,2,False
2463,61,carAgent,84,0,9,11,False
2464,61,peopleAgent,85,0,10,2,False
2465,61,carAgent,86,0,1,7,False
2466,61,peopleAgent,87,0,2,10,False
2467,61,carAgent,88,0,11,3,False
2468,61,peopleAgent,89,0,11,2,False
2469,61,carAgent,90,0,12,3,False
2470,61,peopleAgent,91,0,12,10,False
2471,61,carAgent,92,0,9,12,False
2472,61,peopleAgent,93,0,0,10,False
2473,62,StoplightAgent,0,red,0,0,False
2474,62,StoplightAgent,1,red,0,0,False
2475,62,StoplightAgent,2,red,0,0,False
2476,62,StoplightAgent,3,red,0,0,False
2477,62,peopleAgent,14,0,2,10,False
2478,62,peopleAgent,17,0,10,2,False
2479,62,peopleAgent,19,0,10,10,False
2480,62,peopleAgent,21,0,10,2,False
2481,62,peopleAgent,23,0,2,2,False
2482,62,peopleAgent,25,0,2,2,False
2483,62,peopleAgent,27,0,2,10,False
2484,62,peopleAgent,29,0,10,2,False
2485,62,peopleAgent,31,0,10,10,False
2486,62,peopleAgent,33,0,10,10,False
2487,62,peopleAgent,35,0,2,10,False
2488,62,peopleAgent,37,0,2,2,False
2489,62,peopleAgent,39,0,10,2,False
2490,62,peopleAgent,41,0,2,10,False
2491,62,peopleAgent,43,0,10,10,False
2492,62,peopleAgent,45,0,10,10,False
2493,62,peopleAgent,47,0,10,10,False
2494,62,carAgent,48,0,9,7,False
2495,62,peopleAgent,49,0,2,10,False
2496,62,carAgent,50,0,8,7,False
2497,62,peopleAgent,51,0,10,2,False
2498,62,peopleAgent,53,0,10,10,False
2499,62,carAgent,54,0,9,8,False
2500,62,peopleAgent,55,0,10,10,False
2501,62,peopleAgent,57,0,2,10,False
2502,62,peopleAgent,59,0,10,10,False
2503,62,carAgent,60,0,7,11,False
2504,62,peopleAgent,61,0,2,2,False
2505,62,carAgent,62,0,7,12,False
2506,62,peopleAgent,63,0,2,10,False
2507,62,carAgent,64,0,8,11,False
2508,62,peopleAgent,65,0,2,2,False
2509,62,carAgent,66,0,3,1,False
2510,62,peopleAgent,67,0,10,2,False
2511,62,carAgent,68,0,3,0,False
2512,62,peopleAgent,69,0,10,10,False
2513,62,peopleAgent,71,0,2,10,False
2514,62,carAgent,72,0,4,1,False
2515,62,peopleAgent,73,0,2,10,False
2516,62,carAgent,74,0,8,8,False
2517,62,peopleAgent,75,0,10,2,False
2518,62,carAgent,76,0,9,9,False
2519,62,peopleAgent,77,0,2,2,False
2520,62,carAgent,78,0,8,9,False
2521,62,peopleAgent,79,0,10,10,False
2522,62,carAgent,80,0,8,12,False
2523,62,peopleAgent,81,0,10,10,False
2524,62,carAgent,82,0,6,7,False
2525,62,peopleAgent,83,0,10,2,False
2526,62,carAgent,84,0,9,11,False
2527,62,peopleAgent,85,0,10,2,False
2528,62,carAgent,86,0,1,7,False
2529,62,peopleAgent,87,0,2,10,False
2530,62,carAgent,88,0,11,3,False
2531,62,peopleAgent,89,0,10,2,False
2532,62,carAgent,90,0,12,3,False
2533,62,peopleAgent,91,0,11,10,False
2534,62,carAgent,92,0,9,12,False
2535,62,peopleAgent,93,0,0,10,False
2536,63,StoplightAgent,0,red,0,0,False
2537,63,StoplightAgent,1,red,0,0,False
2538,63,StoplightAgent,2,red,0,0,False
2539,63,StoplightAgent,3,green,0,0,False
2540,63,peopleAgent,14,0,2,10,False
2541,63,peopleAgent,17,0,10,2,False
2542,63,peopleAgent,19,0,10,10,False
2543,63,peopleAgent,21,0,10,2,False
2544,63,peopleAgent,23,0,2,2,False
2545,63,peopleAgent,25,0,2,2,False
2546,63,peopleAgent,27,0,2,10,False
2547,63,peopleAgent,29,0,10,2,False
2548,63,peopleAgent,31,0,10,10,False
2549,63,peopleAgent,33,0,10,10,False
2550,63,peopleAgent,35,0,2,10,False
2551,63,peopleAgent,37,0,2,2,False
2552,63,peopleAgent,39,0,10,2,False
2553,63,peopleAgent,41,0,2,10,False
2554,63,peopleAgent,43,0,10,10,False
2555,63,peopleAgent,45,0,10,10,False
2556,63,peopleAgent,47,0,10,10,False
2557,63,carAgent,48,0,10,7,False
2558,63,peopleAgent,49,0,2,10,False
2559,63,carAgent,50,0,9,7,False
2560,63,peopleAgent,51,0,10,2,False
2561,63,peopleAgent,53,0,10,10,False
2562,63,carAgent,54,0,10,8,False
2563,63,peopleAgent,55,0,10,10,False
2564,63,peopleAgent,57,0,2,10,False
2565,63,peopleAgent,59,0,10,10,False
2566,63,carAgent,60,0,7,11,False
2567,63,peopleAgent,61,0,2,2,False
2568,63,carAgent,62,0,7,12,False
2569,63,peopleAgent,63,0,2,10,False
2570,63,carAgent,64,0,8,11,False
2571,63,peopleAgent,65,0,2,2,False
2572,63,carAgent,66,0,3,1,False
2573,63,peopleAgent,67,0,10,2,False
2574,63,carAgent,68,0,3,0,False
2575,63,peopleAgent,69,0,10,10,False
2576,63,peopleAgent,71,0,2,10,False
2577,63,carAgent,72,0,4,1,False
2578,63,peopleAgent,73,0,2,10,False
2579,63,carAgent,74,0,9,8,False
2580,63,peopleAgent,75,0,10,2,False
2581,63,carAgent,76,0,10,9,False
2582,63,peopleAgent,77,0,2,2,False
2583,63,carAgent,78,0,9,9,False
2584,63,peopleAgent,79,0,10,10,False
2585,63,carAgent,80,0,8,12,False
2586,63,peopleAgent,81,0,10,10,False
2587,63,carAgent,82,0,7,7,False
2588,63,peopleAgent,83,0,10,2,False
2589,63,carAgent,84,0,9,11,False
2590,63,peopleAgent,85,0,10,2,False
2591,63,carAgent,86,0,1,7,False
2592,63,peopleAgent,87,0,2,10,False
2593,63,carAgent,88,0,11,3,False
2594,63,peopleAgent,89,0,10,2,False
2595,63,carAgent,90,0,12,3,False
2596,63,peopleAgent,91,0,10,10,False
2597,63,carAgent,92,0,9,12,False
2598,63,peopleAgent,93,0,1,10,False
2599,64,StoplightAgent,0,red,0,0,False
2600,64,StoplightAgent,1,red,0,0,False
2601,64,StoplightAgent,2,red,0,0,False
2602,64,StoplightAgent,3,green,0,0,False
2603,64,peopleAgent,14,0,2,10,False
2604,64,peopleAgent,17,0,10,2,False
2605,64,peopleAgent,19,0,10,10,False
2606,64,peopleAgent,21,0,10,2,False
2607,64,peopleAgent,23,0,2,2,False
2608,64,peopleAgent,25,0,2,2,False
2609,64,peopleAgent,27,0,2,10,False
2610,64,peopleAgent,29,0,10,2,False
2611,64,peopleAgent,31,0,10,10,False
2612,64,peopleAgent,33,0,10,10,False
2613,64,peopleAgent,35,0,2,10,False
2614,64,peopleAgent,37,0,2,2,False
2615,64,peopleAgent,39,0,10,2,False
2616,64,peopleAgent,41,0,2,10,False
2617,64,peopleAgent,43,0,10,10,False
2618,64,peopleAgent,45,0,10,10,False
2619,64,peopleAgent,47,0,10,10,False
2620,64,carAgent,48,0,11,7,False
2621,64,peopleAgent,49,0,2,10,False
2622,64,carAgent,50,0,10,7,False
2623,64,peopleAgent,51,0,10,2,False
2624,64,peopleAgent,53,0,10,10,False
2625,64,carAgent,54,0,11,8,False
2626,64,peopleAgent,55,0,10,10,False
2627,64,peopleAgent,57,0,2,10,False
2628,64,peopleAgent,59,0,10,10,False
2629,64,carAgent,60,0,7,10,False
2630,64,peopleAgent,61,0,2,2,False
2631,64,carAgent,62,0,7,11,False
2632,64,peopleAgent,63,0,2,10,False
2633,64,carAgent,64,0,8,10,False
2634,64,peopleAgent,65,0,2,2,False
2635,64,carAgent,66,0,3,1,False
2636,64,peopleAgent,67,0,10,2,False
2637,64,carAgent,68,0,3,0,False
2638,64,peopleAgent,69,0,10,10,False
2639,64,peopleAgent,71,0,2,10,False
2640,64,carAgent,72,0,4,1,False
2641,64,peopleAgent,73,0,2,10,False
2642,64,carAgent,74,0,10,8,False
2643,64,peopleAgent,75,0,10,2,False
2644,64,carAgent,76,0,11,9,False
2645,64,peopleAgent,77,0,2,2,False
2646,64,carAgent,78,0,10,9,False
2647,64,peopleAgent,79,0,10,10,False
2648,64,carAgent,80,0,8,11,False
2649,64,peopleAgent,81,0,10,10,False
2650,64,carAgent,82,0,8,7,False
2651,64,peopleAgent,83,0,10,2,False
2652,64,carAgent,84,0,9,10,False
2653,64,peopleAgent,85,0,10,2,False
2654,64,carAgent,86,0,1,7,False
2655,64,peopleAgent,87,0,2,10,False
2656,64,carAgent,88,0,11,3,False
2657,64,peopleAgent,89,0,10,2,False
2658,64,carAgent,90,0,12,3,False
2659,64,peopleAgent,91,0,10,10,False
2660,64,carAgent,92,0,9,11,False
2661,64,peopleAgent,93,0,2,10,False
2662,64,carAgent,94,0,4,0,False
2663,64,peopleAgent,95,0,2,0,False
2664,65,carAgent,48,0,0,,True
2665,65,carAgent,54,0,0,,True
2666,65,carAgent,76,0,0,,True
2667,65,StoplightAgent,0,red,0,0,False
2668,65,StoplightAgent,1,red,0,0,False
2669,65,StoplightAgent,2,red,0,0,False
2670,65,StoplightAgent,3,green,0,0,False
2671,65,peopleAgent,14,0,2,10,False
2672,65,peopleAgent,17,0,10,2,False
2673,65,peopleAgent,19,0,10,10,False
